id,date,Soybean_Hulls,Cottonseed_Whole,Cottonseed_Meal,Peanut_Meal,Rice_Bran,Wheat_Meal,Urea,Soybean_Meal,Corn_Grain,Citrus_Pulp,F_Corn_Silage,F_Sugarcane_Silage,animal_price,infl,infl_corrigida,bg_01,bg_02,bg_03,bg_04,bg_05,bg_06,bg_07,bg_08,bg_09,bg_10,bg_11,ddg_01,ddg_02,ddg_03,ddg_04,ddg_05,ddg_06,ddg_07,ddg_08,ddg_09,ddg_10,ddg_11,ddg_12,ddg_13,ddg_14,ddg_15,ddg_16,ddg_17,ddg_18,ddg_19,ddg_20,ddg_21,ddg_22,ddg_23,ddg_24,ddg_25,ddg_26,ddg_27,ddg_28,ddg_29,ddg_30,ddg_31,ddg_32,ddg_33,ddg_34,ddg_35,ddg_36,ddg_37,ddg_38,ddg_39,ddg_40,ddg_41,ddg_42,ddg_43,ddg_44,ddg_45,ddg_46,ddg_47,ddg_48,ddg_49,ddg_50,ddg_51,ddg_52,ddg_53,ddg_54,ddg_55,ddg_56,ddg_57,ddg_58,ddg_59,ddg_60,ddg_61,ddg_62,ddg_63,ddg_64,ddg_65,ddg_66,ddg_67,ddg_68,ddg_69,ddg_70,ddg_71,ddg_72,ddg_73,ddg_74,ddg_75,ddg_76,ddg_77,ddg_78,ddg_79,ddg_80,ddg_81,ddg_82,ddg_83,ddg_84,ddg_85,ddg_86,ddg_87,ddg_88,ddg_89,ddg_90,ddg_91,ddg_92,ddg_93,ddg_94,ddg_95,ddg_96,ddg_97,ddg_98,ddg_99,ddg_100
11,Oct-14,0.4,0.8,0.803,0.89,0.4625,0.50608,1.88,1.05,0.39,0.36167,0.078,0.050608,4.944826389,1.332986537,1.317831475,0.007588224,0.015176447,0.022764671,0.030352895,0.037941118,0.045529342,0.053117566,0.060705789,0.068294013,0.075882237,0.08347046,0.007588224,0.015176447,0.022764671,0.030352895,0.037941118,0.045529342,0.053117566,0.060705789,0.068294013,0.075882237,0.08347046,0.091058684,0.098646908,0.106235131,0.113823355,0.121411579,0.128999802,0.136588026,0.14417625,0.151764474,0.159352697,0.166940921,0.174529145,0.182117368,0.189705592,0.197293816,0.204882039,0.212470263,0.220058487,0.22764671,0.235234934,0.242823158,0.250411381,0.257999605,0.265587829,0.273176052,0.280764276,0.2883525,0.295940723,0.303528947,0.311117171,0.318705394,0.326293618,0.333881842,0.341470065,0.349058289,0.356646513,0.364234736,0.37182296,0.379411184,0.386999407,0.394587631,0.402175855,0.409764079,0.417352302,0.424940526,0.43252875,0.440116973,0.447705197,0.455293421,0.462881644,0.470469868,0.478058092,0.485646315,0.493234539,0.500822763,0.508410986,0.51599921,0.523587434,0.531175657,0.538763881,0.546352105,0.553940328,0.561528552,0.569116776,0.576704999,0.584293223,0.591881447,0.59946967,0.607057894,0.614646118,0.622234341,0.629822565,0.637410789,0.644999012,0.652587236,0.66017546,0.667763683,0.675351907,0.682940131,0.690528355,0.698116578,0.705704802,0.713293026,0.720881249,0.728469473,0.736057697,0.74364592,0.751234144,0.758822368
12,Nov-14,0.415,0.69,0.79444,0.8875,0.485,0.51204,2.08,1.19,0.445666667,0.34583,0.089133333,0.051204,5.297055556,1.327411409,1.312319732,0.007620094,0.015240188,0.022860283,0.030480377,0.038100471,0.045720565,0.05334066,0.060960754,0.068580848,0.076200942,0.083821036,0.007620094,0.015240188,0.022860283,0.030480377,0.038100471,0.045720565,0.05334066,0.060960754,0.068580848,0.076200942,0.083821036,0.091441131,0.099061225,0.106681319,0.114301413,0.121921507,0.129541602,0.137161696,0.14478179,0.152401884,0.160021979,0.167642073,0.175262167,0.182882261,0.190502355,0.19812245,0.205742544,0.213362638,0.220982732,0.228602826,0.236222921,0.243843015,0.251463109,0.259083203,0.266703298,0.274323392,0.281943486,0.28956358,0.297183674,0.304803769,0.312423863,0.320043957,0.327664051,0.335284146,0.34290424,0.350524334,0.358144428,0.365764522,0.373384617,0.381004711,0.388624805,0.396244899,0.403864993,0.411485088,0.419105182,0.426725276,0.43434537,0.441965465,0.449585559,0.457205653,0.464825747,0.472445841,0.480065936,0.48768603,0.495306124,0.502926218,0.510546312,0.518166407,0.525786501,0.533406595,0.541026689,0.548646784,0.556266878,0.563886972,0.571507066,0.57912716,0.586747255,0.594367349,0.601987443,0.609607537,0.617227631,0.624847726,0.63246782,0.640087914,0.647708008,0.655328103,0.662948197,0.670568291,0.678188385,0.685808479,0.693428574,0.701048668,0.708668762,0.716288856,0.723908951,0.731529045,0.739149139,0.746769233,0.754389327,0.762009422
13,Dec-14,0.43,0.71,0.80578,0.8875,0.4925,0.5163,2.22,1.18,0.4415,0.35167,0.0883,0.05163,5.302944444,1.320675961,1.305660861,0.007658957,0.015317913,0.02297687,0.030635827,0.038294783,0.04595374,0.053612697,0.061271654,0.06893061,0.076589567,0.084248524,0.007658957,0.015317913,0.02297687,0.030635827,0.038294783,0.04595374,0.053612697,0.061271654,0.06893061,0.076589567,0.084248524,0.09190748,0.099566437,0.107225394,0.11488435,0.122543307,0.130202264,0.137861221,0.145520177,0.153179134,0.160838091,0.168497047,0.176156004,0.183814961,0.191473917,0.199132874,0.206791831,0.214450788,0.222109744,0.229768701,0.237427658,0.245086614,0.252745571,0.260404528,0.268063484,0.275722441,0.283381398,0.291040355,0.298699311,0.306358268,0.314017225,0.321676181,0.329335138,0.336994095,0.344653051,0.352312008,0.359970965,0.367629922,0.375288878,0.382947835,0.390606792,0.398265748,0.405924705,0.413583662,0.421242618,0.428901575,0.436560532,0.444219489,0.451878445,0.459537402,0.467196359,0.474855315,0.482514272,0.490173229,0.497832185,0.505491142,0.513150099,0.520809056,0.528468012,0.536126969,0.543785926,0.551444882,0.559103839,0.566762796,0.574421752,0.582080709,0.589739666,0.597398623,0.605057579,0.612716536,0.620375493,0.628034449,0.635693406,0.643352363,0.651011319,0.658670276,0.666329233,0.67398819,0.681647146,0.689306103,0.69696506,0.704624016,0.712282973,0.71994193,0.727600886,0.735259843,0.7429188,0.750577757,0.758236713,0.76589567
14,Jan-15,0.4097,0.72,0.7828,0.8825,0.495,0.52019,2.22,1.16,0.441333333,0.3775,0.088266667,0.052019,5.327236111,1.310454417,1.295555528,0.007718697,0.015437393,0.02315609,0.030874786,0.038593483,0.046312179,0.054030876,0.061749572,0.069468269,0.077186966,0.084905662,0.007718697,0.015437393,0.02315609,0.030874786,0.038593483,0.046312179,0.054030876,0.061749572,0.069468269,0.077186966,0.084905662,0.092624359,0.100343055,0.108061752,0.115780448,0.123499145,0.131217842,0.138936538,0.146655235,0.154373931,0.162092628,0.169811324,0.177530021,0.185248717,0.192967414,0.200686111,0.208404807,0.216123504,0.2238422,0.231560897,0.239279593,0.24699829,0.254716986,0.262435683,0.27015438,0.277873076,0.285591773,0.293310469,0.301029166,0.308747862,0.316466559,0.324185256,0.331903952,0.339622649,0.347341345,0.355060042,0.362778738,0.370497435,0.378216131,0.385934828,0.393653525,0.401372221,0.409090918,0.416809614,0.424528311,0.432247007,0.439965704,0.4476844,0.455403097,0.463121794,0.47084049,0.478559187,0.486277883,0.49399658,0.501715276,0.509433973,0.517152669,0.524871366,0.532590063,0.540308759,0.548027456,0.555746152,0.563464849,0.571183545,0.578902242,0.586620939,0.594339635,0.602058332,0.609777028,0.617495725,0.625214421,0.632933118,0.640651814,0.648370511,0.656089208,0.663807904,0.671526601,0.679245297,0.686963994,0.69468269,0.702401387,0.710120083,0.71783878,0.725557477,0.733276173,0.74099487,0.748713566,0.756432263,0.764150959,0.771869656
15,Feb-15,0.4097,0.72,0.765,0.8825,0.495,0.51519,2.22,1.13,0.460166667,0.37917,0.092033333,0.051519,5.318402778,1.29440381,1.279687405,0.007814408,0.015628817,0.023443225,0.031257634,0.039072042,0.04688645,0.054700859,0.062515267,0.070329676,0.078144084,0.085958492,0.007814408,0.015628817,0.023443225,0.031257634,0.039072042,0.04688645,0.054700859,0.062515267,0.070329676,0.078144084,0.085958492,0.093772901,0.101587309,0.109401718,0.117216126,0.125030534,0.132844943,0.140659351,0.14847376,0.156288168,0.164102576,0.171916985,0.179731393,0.187545801,0.19536021,0.203174618,0.210989027,0.218803435,0.226617843,0.234432252,0.24224666,0.250061069,0.257875477,0.265689885,0.273504294,0.281318702,0.289133111,0.296947519,0.304761927,0.312576336,0.320390744,0.328205153,0.336019561,0.343833969,0.351648378,0.359462786,0.367277195,0.375091603,0.382906011,0.39072042,0.398534828,0.406349237,0.414163645,0.421978053,0.429792462,0.43760687,0.445421279,0.453235687,0.461050095,0.468864504,0.476678912,0.484493321,0.492307729,0.500122137,0.507936546,0.515750954,0.523565362,0.531379771,0.539194179,0.547008588,0.554822996,0.562637404,0.570451813,0.578266221,0.58608063,0.593895038,0.601709446,0.609523855,0.617338263,0.625152672,0.63296708,0.640781488,0.648595897,0.656410305,0.664224714,0.672039122,0.67985353,0.687667939,0.695482347,0.703296756,0.711111164,0.718925572,0.726739981,0.734554389,0.742368798,0.750183206,0.757997614,0.765812023,0.773626431,0.78144084
16,Mar-15,0.454,0.68,0.7428,0.825,0.4825,0.47875,2.25,1.16,0.495666667,0.38583,0.099133333,0.047875,5.380236111,1.27880242,1.264263391,0.007909744,0.015819488,0.023729233,0.031638977,0.039548721,0.047458465,0.055368209,0.063277953,0.071187698,0.079097442,0.087007186,0.007909744,0.015819488,0.023729233,0.031638977,0.039548721,0.047458465,0.055368209,0.063277953,0.071187698,0.079097442,0.087007186,0.09491693,0.102826674,0.110736419,0.118646163,0.126555907,0.134465651,0.142375395,0.150285139,0.158194884,0.166104628,0.174014372,0.181924116,0.18983386,0.197743605,0.205653349,0.213563093,0.221472837,0.229382581,0.237292325,0.24520207,0.253111814,0.261021558,0.268931302,0.276841046,0.284750791,0.292660535,0.300570279,0.308480023,0.316389767,0.324299511,0.332209256,0.340119,0.348028744,0.355938488,0.363848232,0.371757976,0.379667721,0.387577465,0.395487209,0.403396953,0.411306697,0.419216442,0.427126186,0.43503593,0.442945674,0.450855418,0.458765162,0.466674907,0.474584651,0.482494395,0.490404139,0.498313883,0.506223628,0.514133372,0.522043116,0.52995286,0.537862604,0.545772348,0.553682093,0.561591837,0.569501581,0.577411325,0.585321069,0.593230814,0.601140558,0.609050302,0.616960046,0.62486979,0.632779534,0.640689279,0.648599023,0.656508767,0.664418511,0.672328255,0.680238,0.688147744,0.696057488,0.703967232,0.711876976,0.71978672,0.727696465,0.735606209,0.743515953,0.751425697,0.759335441,0.767245186,0.77515493,0.783064674,0.790974418
17,Apr-15,0.455,0.67,0.7353,0.88,0.4975,0.44485,2.25,1.14,0.4645,0.3875,0.0929,0.044485,5.539236111,1.262142144,1.24779253,0.008014153,0.016028306,0.024042458,0.032056611,0.040070764,0.048084917,0.05609907,0.064113222,0.072127375,0.080141528,0.088155681,0.008014153,0.016028306,0.024042458,0.032056611,0.040070764,0.048084917,0.05609907,0.064113222,0.072127375,0.080141528,0.088155681,0.096169834,0.104183986,0.112198139,0.120212292,0.128226445,0.136240598,0.14425475,0.152268903,0.160283056,0.168297209,0.176311362,0.184325514,0.192339667,0.20035382,0.208367973,0.216382126,0.224396278,0.232410431,0.240424584,0.248438737,0.25645289,0.264467042,0.272481195,0.280495348,0.288509501,0.296523654,0.304537806,0.312551959,0.320566112,0.328580265,0.336594418,0.34460857,0.352622723,0.360636876,0.368651029,0.376665182,0.384679335,0.392693487,0.40070764,0.408721793,0.416735946,0.424750099,0.432764251,0.440778404,0.448792557,0.45680671,0.464820863,0.472835015,0.480849168,0.488863321,0.496877474,0.504891627,0.512905779,0.520919932,0.528934085,0.536948238,0.544962391,0.552976543,0.560990696,0.569004849,0.577019002,0.585033155,0.593047307,0.60106146,0.609075613,0.617089766,0.625103919,0.633118071,0.641132224,0.649146377,0.65716053,0.665174683,0.673188835,0.681202988,0.689217141,0.697231294,0.705245447,0.713259599,0.721273752,0.729287905,0.737302058,0.745316211,0.753330363,0.761344516,0.769358669,0.777372822,0.785386975,0.793401127,0.80141528
18,May-15,0.458,0.76,0.74778,0.88,0.4975,0.42465,2.25,1.04,0.419833333,0.35667,0.083966667,0.042465,5.483291667,1.253244111,1.238995661,0.008071053,0.016142107,0.02421316,0.032284213,0.040355266,0.04842632,0.056497373,0.064568426,0.07263948,0.080710533,0.088781586,0.008071053,0.016142107,0.02421316,0.032284213,0.040355266,0.04842632,0.056497373,0.064568426,0.07263948,0.080710533,0.088781586,0.096852639,0.104923693,0.112994746,0.121065799,0.129136853,0.137207906,0.145278959,0.153350012,0.161421066,0.169492119,0.177563172,0.185634226,0.193705279,0.201776332,0.209847385,0.217918439,0.225989492,0.234060545,0.242131599,0.250202652,0.258273705,0.266344758,0.274415812,0.282486865,0.290557918,0.298628972,0.306700025,0.314771078,0.322842131,0.330913185,0.338984238,0.347055291,0.355126345,0.363197398,0.371268451,0.379339504,0.387410558,0.395481611,0.403552664,0.411623718,0.419694771,0.427765824,0.435836877,0.443907931,0.451978984,0.460050037,0.468121091,0.476192144,0.484263197,0.49233425,0.500405304,0.508476357,0.51654741,0.524618464,0.532689517,0.54076057,0.548831623,0.556902677,0.56497373,0.573044783,0.581115837,0.58918689,0.597257943,0.605328996,0.61340005,0.621471103,0.629542156,0.63761321,0.645684263,0.653755316,0.661826369,0.669897423,0.677968476,0.686039529,0.694110583,0.702181636,0.710252689,0.718323742,0.726394796,0.734465849,0.742536902,0.750607956,0.758679009,0.766750062,0.774821115,0.782892169,0.790963222,0.799034275,0.807105329
19,Jun-15,0.4398,0.76,0.75225,0.85,0.545,0.4712,2.31,0.99457,0.417,0.36,0.0834,0.04712,5.442805556,1.244038228,1.229894442,0.008130779,0.016261558,0.024392337,0.032523116,0.040653895,0.048784674,0.056915454,0.065046233,0.073177012,0.081307791,0.08943857,0.008130779,0.016261558,0.024392337,0.032523116,0.040653895,0.048784674,0.056915454,0.065046233,0.073177012,0.081307791,0.08943857,0.097569349,0.105700128,0.113830907,0.121961686,0.130092465,0.138223244,0.146354023,0.154484803,0.162615582,0.170746361,0.17887714,0.187007919,0.195138698,0.203269477,0.211400256,0.219531035,0.227661814,0.235792593,0.243923372,0.252054152,0.260184931,0.26831571,0.276446489,0.284577268,0.292708047,0.300838826,0.308969605,0.317100384,0.325231163,0.333361942,0.341492721,0.3496235,0.35775428,0.365885059,0.374015838,0.382146617,0.390277396,0.398408175,0.406538954,0.414669733,0.422800512,0.430931291,0.43906207,0.447192849,0.455323629,0.463454408,0.471585187,0.479715966,0.487846745,0.495977524,0.504108303,0.512239082,0.520369861,0.52850064,0.536631419,0.544762198,0.552892977,0.561023757,0.569154536,0.577285315,0.585416094,0.593546873,0.601677652,0.609808431,0.61793921,0.626069989,0.634200768,0.642331547,0.650462326,0.658593106,0.666723885,0.674854664,0.682985443,0.691116222,0.699247001,0.70737778,0.715508559,0.723639338,0.731770117,0.739900896,0.748031675,0.756162455,0.764293234,0.772424013,0.780554792,0.788685571,0.79681635,0.804947129,0.813077908
20,Jul-15,0.413,0.73,0.775,0.8575,0.515,0.48648,2.31,1.08,0.436,0.38033,0.0872,0.048648,5.290798611,1.234287358,1.220254432,0.008195012,0.016390024,0.024585037,0.032780049,0.040975061,0.049170073,0.057365086,0.065560098,0.07375511,0.081950122,0.090145135,0.008195012,0.016390024,0.024585037,0.032780049,0.040975061,0.049170073,0.057365086,0.065560098,0.07375511,0.081950122,0.090145135,0.098340147,0.106535159,0.114730171,0.122925184,0.131120196,0.139315208,0.14751022,0.155705232,0.163900245,0.172095257,0.180290269,0.188485281,0.196680294,0.204875306,0.213070318,0.22126533,0.229460343,0.237655355,0.245850367,0.254045379,0.262240392,0.270435404,0.278630416,0.286825428,0.29502044,0.303215453,0.311410465,0.319605477,0.327800489,0.335995502,0.344190514,0.352385526,0.360580538,0.368775551,0.376970563,0.385165575,0.393360587,0.4015556,0.409750612,0.417945624,0.426140636,0.434335648,0.442530661,0.450725673,0.458920685,0.467115697,0.47531071,0.483505722,0.491700734,0.499895746,0.508090759,0.516285771,0.524480783,0.532675795,0.540870807,0.54906582,0.557260832,0.565455844,0.573650856,0.581845869,0.590040881,0.598235893,0.606430905,0.614625918,0.62282093,0.631015942,0.639210954,0.647405967,0.655600979,0.663795991,0.671991003,0.680186015,0.688381028,0.69657604,0.704771052,0.712966064,0.721161077,0.729356089,0.737551101,0.745746113,0.753941126,0.762136138,0.77033115,0.778526162,0.786721175,0.794916187,0.803111199,0.811306211,0.819501223
21,Aug-15,0.396,0.685,0.79813,0.8575,0.515,0.48648,2.31,1.2,0.447833333,0.38033,0.089566667,0.048648,5.238534722,1.22668193,1.212735472,0.008245821,0.016491643,0.024737464,0.032983285,0.041229107,0.049474928,0.057720749,0.06596657,0.074212392,0.082458213,0.090704034,0.008245821,0.016491643,0.024737464,0.032983285,0.041229107,0.049474928,0.057720749,0.06596657,0.074212392,0.082458213,0.090704034,0.098949856,0.107195677,0.115441498,0.12368732,0.131933141,0.140178962,0.148424784,0.156670605,0.164916426,0.173162248,0.181408069,0.18965389,0.197899711,0.206145533,0.214391354,0.222637175,0.230882997,0.239128818,0.247374639,0.255620461,0.263866282,0.272112103,0.280357925,0.288603746,0.296849567,0.305095389,0.31334121,0.321587031,0.329832852,0.338078674,0.346324495,0.354570316,0.362816138,0.371061959,0.37930778,0.387553602,0.395799423,0.404045244,0.412291066,0.420536887,0.428782708,0.437028529,0.445274351,0.453520172,0.461765993,0.470011815,0.478257636,0.486503457,0.494749279,0.5029951,0.511240921,0.519486743,0.527732564,0.535978385,0.544224207,0.552470028,0.560715849,0.56896167,0.577207492,0.585453313,0.593699134,0.601944956,0.610190777,0.618436598,0.62668242,0.634928241,0.643174062,0.651419884,0.659665705,0.667911526,0.676157347,0.684403169,0.69264899,0.700894811,0.709140633,0.717386454,0.725632275,0.733878097,0.742123918,0.750369739,0.758615561,0.766861382,0.775107203,0.783353025,0.791598846,0.799844667,0.808090488,0.81633631,0.824582131
22,Sep-15,0.37313,0.69,0.8925,0.8575,0.515,0.48648,2.31,1.26,0.504666667,0.34333,0.100933333,0.048648,5.303680556,1.223989154,1.210073311,0.008263962,0.016527924,0.024791886,0.033055848,0.041319811,0.049583773,0.057847735,0.066111697,0.074375659,0.082639621,0.090903583,0.008263962,0.016527924,0.024791886,0.033055848,0.041319811,0.049583773,0.057847735,0.066111697,0.074375659,0.082639621,0.090903583,0.099167545,0.107431508,0.11569547,0.123959432,0.132223394,0.140487356,0.148751318,0.15701528,0.165279242,0.173543204,0.181807167,0.190071129,0.198335091,0.206599053,0.214863015,0.223126977,0.231390939,0.239654901,0.247918864,0.256182826,0.264446788,0.27271075,0.280974712,0.289238674,0.297502636,0.305766598,0.31403056,0.322294523,0.330558485,0.338822447,0.347086409,0.355350371,0.363614333,0.371878295,0.380142257,0.388406219,0.396670182,0.404934144,0.413198106,0.421462068,0.42972603,0.437989992,0.446253954,0.454517916,0.462781879,0.471045841,0.479309803,0.487573765,0.495837727,0.504101689,0.512365651,0.520629613,0.528893575,0.537157538,0.5454215,0.553685462,0.561949424,0.570213386,0.578477348,0.58674131,0.595005272,0.603269235,0.611533197,0.619797159,0.628061121,0.636325083,0.644589045,0.652853007,0.661116969,0.669380931,0.677644894,0.685908856,0.694172818,0.70243678,0.710700742,0.718964704,0.727228666,0.735492628,0.743756591,0.752020553,0.760284515,0.768548477,0.776812439,0.785076401,0.793340363,0.801604325,0.809868287,0.81813225,0.826396212
23,Oct-15,0.36647,0.69,1.01,1.03,0.56375,0.57094,2.31,1.36,0.5285,0.35667,0.1057,0.057094,5.4026875,1.217415112,1.203574011,0.008308588,0.016617175,0.024925763,0.03323435,0.041542938,0.049851525,0.058160113,0.0664687,0.074777288,0.083085875,0.091394463,0.008308588,0.016617175,0.024925763,0.03323435,0.041542938,0.049851525,0.058160113,0.0664687,0.074777288,0.083085875,0.091394463,0.09970305,0.108011638,0.116320225,0.124628813,0.1329374,0.141245988,0.149554575,0.157863163,0.16617175,0.174480338,0.182788925,0.191097513,0.1994061,0.207714688,0.216023275,0.224331863,0.23264045,0.240949038,0.249257625,0.257566213,0.2658748,0.274183388,0.282491976,0.290800563,0.299109151,0.307417738,0.315726326,0.324034913,0.332343501,0.340652088,0.348960676,0.357269263,0.365577851,0.373886438,0.382195026,0.390503613,0.398812201,0.407120788,0.415429376,0.423737963,0.432046551,0.440355138,0.448663726,0.456972313,0.465280901,0.473589488,0.481898076,0.490206663,0.498515251,0.506823838,0.515132426,0.523441013,0.531749601,0.540058188,0.548366776,0.556675363,0.564983951,0.573292539,0.581601126,0.589909714,0.598218301,0.606526889,0.614835476,0.623144064,0.631452651,0.639761239,0.648069826,0.656378414,0.664687001,0.672995589,0.681304176,0.689612764,0.697921351,0.706229939,0.714538526,0.722847114,0.731155701,0.739464289,0.747772876,0.756081464,0.764390051,0.772698639,0.781007226,0.789315814,0.797624401,0.805932989,0.814241576,0.822550164,0.830858751
24,Nov-15,0.36647,0.69,0.99088,1.07,0.56375,0.56469,2.24,1.34,0.5305,0.36833,0.1061,0.056469,5.475194444,1.207513501,1.193784974,0.008376718,0.016753436,0.025130154,0.033506872,0.04188359,0.050260308,0.058637026,0.067013743,0.075390461,0.083767179,0.092143897,0.008376718,0.016753436,0.025130154,0.033506872,0.04188359,0.050260308,0.058637026,0.067013743,0.075390461,0.083767179,0.092143897,0.100520615,0.108897333,0.117274051,0.125650769,0.134027487,0.142404205,0.150780923,0.159157641,0.167534359,0.175911077,0.184287795,0.192664512,0.20104123,0.209417948,0.217794666,0.226171384,0.234548102,0.24292482,0.251301538,0.259678256,0.268054974,0.276431692,0.28480841,0.293185128,0.301561846,0.309938564,0.318315282,0.326691999,0.335068717,0.343445435,0.351822153,0.360198871,0.368575589,0.376952307,0.385329025,0.393705743,0.402082461,0.410459179,0.418835897,0.427212615,0.435589333,0.443966051,0.452342768,0.460719486,0.469096204,0.477472922,0.48584964,0.494226358,0.502603076,0.510979794,0.519356512,0.52773323,0.536109948,0.544486666,0.552863384,0.561240102,0.56961682,0.577993537,0.586370255,0.594746973,0.603123691,0.611500409,0.619877127,0.628253845,0.636630563,0.645007281,0.653383999,0.661760717,0.670137435,0.678514153,0.686890871,0.695267589,0.703644306,0.712021024,0.720397742,0.72877446,0.737151178,0.745527896,0.753904614,0.762281332,0.77065805,0.779034768,0.787411486,0.795788204,0.804164922,0.81254164,0.820918358,0.829295076,0.837671793
25,Dec-15,0.368,0.69,0.99788,1.03,0.57,0.55672,2.31,1.32,0.566666667,0.37083,0.113333333,0.055672,5.425138889,1.195439562,1.181848306,0.008461323,0.016922646,0.025383968,0.033845291,0.042306614,0.050767937,0.059229259,0.067690582,0.076151905,0.084613228,0.093074551,0.008461323,0.016922646,0.025383968,0.033845291,0.042306614,0.050767937,0.059229259,0.067690582,0.076151905,0.084613228,0.093074551,0.101535873,0.109997196,0.118458519,0.126919842,0.135381165,0.143842487,0.15230381,0.160765133,0.169226456,0.177687778,0.186149101,0.194610424,0.203071747,0.21153307,0.219994392,0.228455715,0.236917038,0.245378361,0.253839683,0.262301006,0.270762329,0.279223652,0.287684975,0.296146297,0.30460762,0.313068943,0.321530266,0.329991588,0.338452911,0.346914234,0.355375557,0.36383688,0.372298202,0.380759525,0.389220848,0.397682171,0.406143494,0.414604816,0.423066139,0.431527462,0.439988785,0.448450107,0.45691143,0.465372753,0.473834076,0.482295399,0.490756721,0.499218044,0.507679367,0.51614069,0.524602012,0.533063335,0.541524658,0.549985981,0.558447304,0.566908626,0.575369949,0.583831272,0.592292595,0.600753917,0.60921524,0.617676563,0.626137886,0.634599209,0.643060531,0.651521854,0.659983177,0.6684445,0.676905823,0.685367145,0.693828468,0.702289791,0.710751114,0.719212436,0.727673759,0.736135082,0.744596405,0.753057728,0.76151905,0.769980373,0.778441696,0.786903019,0.795364341,0.803825664,0.812286987,0.82074831,0.829209633,0.837670955,0.846132278
26,Jan-16,0.36,0.69,0.99313,1.1,0.57,0.55406,2.42,1.32,0.681,0.37333,0.1362,0.055406,5.513104167,1.184072466,1.170610446,0.008542551,0.017085103,0.025627654,0.034170206,0.042712757,0.051255309,0.05979786,0.068340412,0.076882963,0.085425515,0.093968066,0.008542551,0.017085103,0.025627654,0.034170206,0.042712757,0.051255309,0.05979786,0.068340412,0.076882963,0.085425515,0.093968066,0.102510618,0.111053169,0.119595721,0.128138272,0.136680824,0.145223375,0.153765927,0.162308478,0.17085103,0.179393581,0.187936133,0.196478684,0.205021236,0.213563787,0.222106339,0.23064889,0.239191442,0.247733993,0.256276544,0.264819096,0.273361647,0.281904199,0.29044675,0.298989302,0.307531853,0.316074405,0.324616956,0.333159508,0.341702059,0.350244611,0.358787162,0.367329714,0.375872265,0.384414817,0.392957368,0.40149992,0.410042471,0.418585023,0.427127574,0.435670126,0.444212677,0.452755229,0.46129778,0.469840332,0.478382883,0.486925435,0.495467986,0.504010537,0.512553089,0.52109564,0.529638192,0.538180743,0.546723295,0.555265846,0.563808398,0.572350949,0.580893501,0.589436052,0.597978604,0.606521155,0.615063707,0.623606258,0.63214881,0.640691361,0.649233913,0.657776464,0.666319016,0.674861567,0.683404119,0.69194667,0.700489222,0.709031773,0.717574325,0.726116876,0.734659428,0.743201979,0.75174453,0.760287082,0.768829633,0.777372185,0.785914736,0.794457288,0.802999839,0.811542391,0.820084942,0.828627494,0.837170045,0.845712597,0.854255148
27,Feb-16,0.366,0.69,0.98888,1.1,0.57,0.58801,2.42,1.31,0.716,0.37833,0.1432,0.058801,5.676888889,1.16922333,1.155930133,0.008651042,0.017302084,0.025953126,0.034604168,0.043255209,0.051906251,0.060557293,0.069208335,0.077859377,0.086510419,0.095161461,0.008651042,0.017302084,0.025953126,0.034604168,0.043255209,0.051906251,0.060557293,0.069208335,0.077859377,0.086510419,0.095161461,0.103812503,0.112463544,0.121114586,0.129765628,0.13841667,0.147067712,0.155718754,0.164369796,0.173020838,0.18167188,0.190322921,0.198973963,0.207625005,0.216276047,0.224927089,0.233578131,0.242229173,0.250880215,0.259531257,0.268182298,0.27683334,0.285484382,0.294135424,0.302786466,0.311437508,0.32008855,0.328739592,0.337390633,0.346041675,0.354692717,0.363343759,0.371994801,0.380645843,0.389296885,0.397947927,0.406598969,0.41525001,0.423901052,0.432552094,0.441203136,0.449854178,0.45850522,0.467156262,0.475807304,0.484458346,0.493109387,0.501760429,0.510411471,0.519062513,0.527713555,0.536364597,0.545015639,0.553666681,0.562317722,0.570968764,0.579619806,0.588270848,0.59692189,0.605572932,0.614223974,0.622875016,0.631526058,0.640177099,0.648828141,0.657479183,0.666130225,0.674781267,0.683432309,0.692083351,0.700734393,0.709385435,0.718036476,0.726687518,0.73533856,0.743989602,0.752640644,0.761291686,0.769942728,0.77859377,0.787244811,0.795895853,0.804546895,0.813197937,0.821848979,0.830500021,0.839151063,0.847802105,0.856453147,0.865104188
